accident_id,time,base_sub_base,county,road,place,vehicles_involved,accident_details,gender,age,cause_code,victim_type,number,date,county_raw,gender_raw,victim_type_raw,age_raw,age_numeric,age_category,age_group,date_raw,year,month,month_name,day,day_name,time_raw,hour,minute,time_period,cause_code_raw,cause_group,vehicles_involved_raw,motorcycle,matatu,bus,lorry_truck,pickup,tractor,car_suv,unknown_vehicle,trailer_tanker,vehicle_classified,van_minivan,unspecified_vehicle,is_synthetic,synthetic_note
17,1700,KEROKA,KISII,KEROKA KISII,NEAR AMBUKA JUNCTION,KYJ 377 ISUZU CANTER & GKA 212J SUZUKI M/CYCLE,HEAD ON COLLISION,MALE,A,8.0,MOTORCYCLIST,1.0,2016-06-23 00:00:00,KISII,M,M/CYCLIST,A,,ADULT,,6/23/16,2016,6,June,23,Thursday,1700,17.0,0.0,EVENING,8.0,DRIVER / CYCLIST BEHAVIOUR,KYJ 377 ISUZU CANTER & GKA 212J SUZUKI M/CYCLE,True,False,False,True,False,False,False,False,False,True,False,False,False,
18,2130,NJORO,NAKURU,NJORO MAU NAROK,NERA EGERTON UNIVERSITY,KMCA 986M HAOJIN & KBB 305G TOYOTA ALLEX,THE VEHICLE HIT THE M/CYCLE,MALE,33,7.0,MOTORCYCLIST,1.0,2016-06-23 00:00:00,NAKURU,M,M/CYCLIST,33,33.0,NUMERIC AGE,25-34,6/23/16,2016,6,June,23,Thursday,2130,21.0,30.0,NIGHT,7.0,DRIVER / CYCLIST BEHAVIOUR,KMCA 986M HAOJIN & KBB 305G TOYOTA ALLEX,True,False,False,False,False,False,False,False,False,True,False,False,False,
19,2130,CENTRAL,NAIROBI,HAILE SELASIE ROAD,NEAR CHOO NUMBER 8,KBW 245M ISUZU MINI BUS,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,98.0,PEDESTRIAN,1.0,2016-06-23 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,6/23/16,2016,6,June,23,Thursday,2130,21.0,30.0,NIGHT,98.0,CAUSE NOT TRACED,KBW 245M ISUZU MINI BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
20,2100,EMBAKASI,NAIROBI,GITHUNGURI ROAD,ELSHADAI ROAD,KAX 351H NISSAN MATATU & KMDP 599D BOXER,THE VEHICLE KNOCKED DOWN THE M/CYCLIST,MALE,26,8.0,MOTORCYCLIST,1.0,2016-06-23 00:00:00,NAIROBI,M,M/CYCLIST,26,26.0,NUMERIC AGE,25-34,6/23/16,2016,6,June,23,Thursday,2100,21.0,0.0,NIGHT,8.0,DRIVER / CYCLIST BEHAVIOUR,KAX 351H NISSAN MATATU & KMDP 599D BOXER,True,True,False,False,False,False,False,False,False,True,False,False,False,
21,300,MARIAKANI,KILIFI,MOMBASA NAIROBI,NEAR BARRACKS JUNCTION,KBJ 690Y/ZA 8932 ACTROS TRAILER & KBW 955C/ZE 3614 MAN TRAILER,HEAD ON COLLISION,MALE,36,10.0,DRIVER,1.0,2016-06-23 00:00:00,KILIFI,M,DRIVER,36,36.0,NUMERIC AGE,35-44,6/23/16,2016,6,June,23,Thursday,300,3.0,0.0,NIGHT,10.0,DRIVER / CYCLIST BEHAVIOUR,KBJ 690Y/ZA 8932 ACTROS TRAILER & KBW 955C/ZE 3614 MAN TRAILER,False,False,False,True,False,False,False,False,True,True,False,False,False,
8,1330,NAKURU,NAKURU,KENYATTA AVENUE,NEAR OILIBIA,KBQ 668U TOYOTA L/CRUISER & KMDW 202H KING BIRD,HEAD ON COLLISION,MALE,A,26.0,MOTORCYCLIST,1.0,2016-06-24 00:00:00,NAKURU,M,M/CYCLIST,A,,ADULT,,6/24,2016,6,June,24,Friday,1330,13.0,30.0,AFTERNOON,26.0,DRIVER / CYCLIST BEHAVIOUR,KBQ 668U TOYOTA L/CRUISER & KMDW 202H KING BIRD,False,False,False,False,False,False,True,False,False,True,False,False,False,
9,1930,KAYOLE,NAIROBI,EASTERN BY PASS,NEAR GULF PETROL STATION,KCA 912Q ISUZU CANTER,THE VEHICLE KNOCKED DOWN A PEDESTRIAN WHO WAS CROSSING THE ROAD,FEMALE,15,63.0,PEDESTRIAN,1.0,2016-06-24 00:00:00,NAIROBI,F,PEDESTRIAN,15,15.0,NUMERIC AGE,0-17,6/24,2016,6,June,24,Friday,1930,19.0,30.0,EVENING,63.0,PEDESTRIAN BEHAVIOUR,KCA 912Q ISUZU CANTER,False,False,False,True,False,False,False,False,False,True,False,False,False,
10,2030,THIKA,KIAMBU,NYERI-THIKA,BLUE POST AREA,"KMCQ 071B SKYGO, UNKNOWN M/V & KBP 403Q/ZD 2146 ACTROS TRAILER",THE MOTOR CYCLE HIT THE UNKNOWN M/V LOOSING CONTROL AND HIT THE TRAILER,MALE,17,26.0,PILLION PASSENGER,1.0,2016-06-24 00:00:00,KIAMBU,M,P/PASSENGER,17,17.0,NUMERIC AGE,0-17,6/24,2016,6,June,24,Friday,2030,20.0,30.0,EVENING,26.0,DRIVER / CYCLIST BEHAVIOUR,"KMCQ 071B SKYGO, UNKNOWN M/V & KBP 403Q/ZD 2146 ACTROS TRAILER",True,False,False,True,False,False,False,True,True,True,False,False,False,
11,1900,LIKONI,MOMBASA,LIKONI-LINGALUNGA,KENANA MARKET,KBF 047U ISUZU MINI BUS & T812 CYP MITSUBISHI FUSO LORRY,THE LORRY HIT THE MINI BUS AND LOST CONTROL VEERING OFF THE ROAD AND KNOCKED TWO PEDESTRIANS,FEMALE,A & J,58.0,PEDESTRIAN & PASSENGER,3.0,2016-06-24 00:00:00,MOMBASA,F,2 PEDESTRIANS & PASSENGER,A & J,,ADULT & JUVENILE,,6/24,2016,6,June,24,Friday,1900,19.0,0.0,EVENING,58.0,DRIVER / CYCLIST BEHAVIOUR,KBF 047U ISUZU MINI BUS & T812 CYP MITSUBISHI FUSO LORRY,False,False,True,True,False,False,False,False,False,True,False,False,False,
12,2130,KENDU BAY,HOMA BAY,KENDU BAY-KASITI,NEAR KENDU BAY TOWN,KBV 522L M/BENZ TANKER & KMDL 387M BOXER,THE TANKER HIT THE MOTOR CYCLE,MALE,26,58.0,MOTORCYCLIST,1.0,2016-06-24 00:00:00,HOMA BAY,M,M/CYCLIST,26,26.0,NUMERIC AGE,25-34,6/24,2016,6,June,24,Friday,2130,21.0,30.0,NIGHT,58.0,DRIVER / CYCLIST BEHAVIOUR,KBV 522L M/BENZ TANKER & KMDL 387M BOXER,True,False,False,False,False,False,False,False,True,True,False,False,False,
13,40,NAKURU,NAKURU,NAKURU-NAIROBI,NEAR GREEN STED AREA,UNKNOWN,HIT & RUN,MALE,38,98.0,PEDESTRIAN,1.0,2016-06-24 00:00:00,NAKURU,M,PEDESTRIAN,38,38.0,NUMERIC AGE,35-44,6/24,2016,6,June,24,Friday,40,0.0,40.0,NIGHT,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
14,300,MERU,MERU,MERU-MAUA,MAFUKO AREA,KBW 833V TOYOTA PRADO & KMDE 877Y CYNERY,THE PRADO HIT THE MOTOR CYCLE,MALE,36,29.0,MOTORCYCLIST,1.0,2016-06-24 00:00:00,MERU,M,M/CYCLIST,36,36.0,NUMERIC AGE,35-44,6/24,2016,6,June,24,Friday,300,3.0,0.0,NIGHT,29.0,DRIVER / CYCLIST BEHAVIOUR,KBW 833V TOYOTA PRADO & KMDE 877Y CYNERY,False,False,False,False,False,False,True,False,False,True,False,False,False,
1,630,KITUI,MAKUENI,KITUI-ITHOKWE,KITUI SCHOOL,KAV 479E & KMCZ 732L SKYGO,HEAD ON COLLISION,MALE,26,7.0,MOTORCYCLIST,1.0,2016-06-25 00:00:00,MAKUENI,M,M/CYCLIST,26,26.0,NUMERIC AGE,25-34,06/25/16,2016,6,June,25,Saturday,630,6.0,30.0,MORNING,7.0,DRIVER / CYCLIST BEHAVIOUR,KAV 479E & KMCZ 732L SKYGO,True,False,False,False,False,False,False,False,False,True,False,False,False,
2,830,VOI,TAITA TAVETA,MOMBASA-NAIROBI,IKANGA,KCC 763/ZF 0097 MAKE RENAULT TRUCK & KMDN 759R TVS,HEAD ON COLLISION,MALE,28,25.0,MOTORCYCLIST,1.0,2016-06-25 00:00:00,TAITA TAVETA,M,M/CYCLIST,28,28.0,NUMERIC AGE,25-34,06/25/16,2016,6,June,25,Saturday,830,8.0,30.0,MORNING,25.0,DRIVER / CYCLIST BEHAVIOUR,KCC 763/ZF 0097 MAKE RENAULT TRUCK & KMDN 759R TVS,True,False,False,True,False,False,False,False,False,True,False,False,False,
3,1330,MARIAKANI,KILIFI,MOMBASA-NAIROBI,KATOLANI,KMDK 017U HAOJIN,THE UNKNOWN M/V HIT THE MOTOR CYCLE,MALE,A & J,98.0,MOTORCYCLIST,1.0,2016-06-25 00:00:00,KILIFI,M,M/CYCLIST,A & J,,ADULT & JUVENILE,,06/25/16,2016,6,June,25,Saturday,1330,13.0,30.0,AFTERNOON,98.0,CAUSE NOT TRACED,KMDK 017U HAOJIN,True,False,False,False,False,False,False,False,False,True,False,False,False,
4,2100,ONGATA RONGAI,NAKURU,NAKURU-NAIROBI,MAASAI LODGE,KAL 900K RANGE ROVER,THE VEHICLE KNOCKED DOWN A PEDESTRIAN WHO WAS CROSSING THE ROAD,MALE,65,29.0,PEDESTRIAN,1.0,2016-06-25 00:00:00,NAKURU,M,PEDESTRIAN,65,65.0,NUMERIC AGE,65+,06/25/16,2016,6,June,25,Saturday,2100,21.0,0.0,NIGHT,29.0,DRIVER / CYCLIST BEHAVIOUR,KAL 900K RANGE ROVER,False,False,False,False,False,False,True,False,False,True,False,False,False,
5,1900,MATUU,MACHAKOS,MATUU-MWINGI,KIVANDINI,KAQ 865Z TOYOTA COROLLA,THE VEHICLE OVERTOOK A M/CYCLE AND LOST CONTROL VEERING OFF THE ROAD & ROLLED,MALE,A,10.0,PASSENGER,1.0,2016-06-25 00:00:00,MACHAKOS,M,PASSENGER,A,,ADULT,,06/25/16,2016,6,June,25,Saturday,1900,19.0,0.0,EVENING,10.0,DRIVER / CYCLIST BEHAVIOUR,KAQ 865Z TOYOTA COROLLA,False,False,False,False,False,False,True,False,False,True,False,False,False,
6,2130,NYANDO,HOMA BAY,KATITO-KENDU BAY,PAP ONDITI,UNKNOWN,HIT & RUN,MALE,A,98.0,PEDESTRIAN,1.0,2016-06-25 00:00:00,HOMA BAY,M,PEDESTRIAN,A,,ADULT,,06/25/16,2016,6,June,25,Saturday,2130,21.0,30.0,NIGHT,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
7,1200,MWEA,KIRINYAGA,MAKUTANO-MWEA,MUMATI AREA,"KBY 655G TOYOTA MATATU, KCE 510N ISUZU LORRY & KCF 309B TOYOTA MATATU",HEAD ON COLLISION,MIXED,J/A,10.0,DRIVER & PASSENGER,3.0,2016-06-25 00:00:00,KIRINYAGA,M & F,2 PASSENGERS & DRIVER,J/A,,ADULT & JUVENILE,,06/25/16,2016,6,June,25,Saturday,1200,12.0,0.0,AFTERNOON,10.0,DRIVER / CYCLIST BEHAVIOUR,"KBY 655G TOYOTA MATATU, KCE 510N ISUZU LORRY & KCF 309B TOYOTA MATATU",False,True,False,True,False,False,False,False,False,True,False,False,False,
1242,2040,INDO AREA,NAIROBI,LUNGALUNGA ROAD,NEAR KENOLY FACTORY,UNKNOWN,HIT AND RUN,MALE,A,98.0,PEDESTRIAN,1.0,2017-01-01,NAIROBI,M,PEDESTRIAN,A,,ADULT,,01/01/17,2017,1,January,1,Sunday,2040,20.0,40.0,EVENING,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1253,1030,MOLO,NAKURU,NAKURU ELDORET,NEAR SACHANGWAN AREA,KCG 993C ISUZU CANTER & KAZ 186L M/BENZ,THE CANTER RAMMED INTO THE TRAILER,MALE,30,10.0,PASSENGER,1.0,2017-01-01,NAKURU,M,PASSENGER,30,30.0,NUMERIC AGE,25-34,01/01/17,2017,1,January,1,Sunday,1030,10.0,30.0,MORNING,10.0,DRIVER / CYCLIST BEHAVIOUR,KCG 993C ISUZU CANTER & KAZ 186L M/BENZ,False,False,False,True,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1267,1645,TIGONI,KIAMBU,LIMURU-KUTUS,KABUKU,KCH 642R TOYOTA MATATU(LIKANA ROUTE 114/115),THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,63.0,PEDESTRIAN,1.0,2017-01-01,KIAMBU,M,PEDESTRIAN,A,,ADULT,,01/01/17,2017,1,January,1,Sunday,1645,16.0,45.0,AFTERNOON,63.0,PEDESTRIAN BEHAVIOUR,KCH 642R TOYOTA MATATU(LIKANA ROUTE 114/115),False,True,False,False,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1281,630,KAKAMEGA,KAKAMEGA,KAKAMEGA WEBUYE,,KBN 526K T/MATATU & KMDY 288N,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,17,26.0,PILLION PASSENGER,1.0,2017-01-01,KAKAMEGA,M,P/PASSENGER,17,17.0,NUMERIC AGE,0-17,01/01/17,2017,1,January,1,Sunday,630,6.0,30.0,MORNING,26.0,DRIVER / CYCLIST BEHAVIOUR,KBN 526K T/MATATU & KMDY 288N,False,True,False,False,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1215,2230,KIKUYU,KIAMBU,LOWER KABETE,KINGEERO AREA,UNKNOWN,HIT & RUN,MALE,33,11.0,PEDESTRIAN,1.0,2017-01-02,KIAMBU,M,PEDESTRIAN,33,33.0,NUMERIC AGE,25-34,01/02/17,2017,1,January,2,Monday,2230,22.0,30.0,NIGHT,11.0,DRIVER / CYCLIST BEHAVIOUR,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1226,2330,UKUNDA,KWALE,MSAMBWENI-LUNGALUNGA,LUNGALUNGA AREA,KCB 161G NISSAN UD BUS & KBW 042F NISSAN VAN,THE VEHICLES COLLIDED HEAD ON,MALE,36,26.0,PASSENGER,1.0,2017-01-02,KWALE,M,PASSENGER,36,36.0,NUMERIC AGE,35-44,01/02/17,2017,1,January,2,Monday,2330,23.0,30.0,NIGHT,26.0,DRIVER / CYCLIST BEHAVIOUR,KCB 161G NISSAN UD BUS & KBW 042F NISSAN VAN,False,False,True,False,False,False,False,False,False,True,True,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1240,1000,TIGANIA,MERU,MERU MAUA,NGUNDUNE,KCK 989T MITSUBISHI FUSO,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,98.0,PILLION PASSENGER,1.0,2017-01-02,MERU,M,P/PASSENGER,A,,ADULT,,01/02/17,2017,1,January,2,Monday,1000,10.0,0.0,MORNING,98.0,CAUSE NOT TRACED,KCK 989T MITSUBISHI FUSO,False,False,False,True,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1257,1500,TURBO,KAKAMEGA,WEBUYE ELDORET,MUHONJE TRADING CENTRE,KMDM 356E TVS,THE CYCLE GOT A TYRE BURST AND LOST CONTROL AND ROLLED SEVERALLY,MALE,A,89.0,MOTORCYCLIST,1.0,2017-01-02,KAKAMEGA,M,M/CYCLIST,A,,ADULT,,01/02/17,2017,1,January,2,Monday,1500,15.0,0.0,AFTERNOON,89.0,VEHICLE DEFECT,KMDM 356E TVS,True,False,False,False,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1216,2300,MAGUMU,NYANDARUA,FLYOVER NJAMBINI ROAD,MWENDANDU TRADIND CENTRE,KMCL 800W,THE CYCLE KNOCKED DOWN THE VICTIM AND LANDED INTO A DITCH,MALE,A,68.0,MOTORCYCLIST,1.0,2017-01-03,NYANDARUA,M,M/CYCLIST,A,,ADULT,,01/03/17,2017,1,January,3,Tuesday,2300,23.0,0.0,NIGHT,68.0,PEDESTRIAN BEHAVIOUR,KMCL 800W,False,False,False,False,False,False,False,False,False,False,False,True,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1245,2045,NJORO,NAKURU,ELBURGON NJORO,NEAR KANANA FARM,KCJ 697J TOYOTA RUSH,THE VEHICLE KNOCKED DOWN A PEDESTRIAN,FEMALE,39,29.0,PEDESTRIAN,1.0,2017-01-03,NAKURU,F,PEDESTRIAN,39,39.0,NUMERIC AGE,35-44,01/03/17,2017,1,January,3,Tuesday,2045,20.0,45.0,EVENING,29.0,DRIVER / CYCLIST BEHAVIOUR,KCJ 697J TOYOTA RUSH,False,False,False,False,False,False,True,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1246,2030,VIHIGA VIHIGA,VIHIGA,LUANDA-MAJENGO,IKUMBA,KAM394W TOYOTA MATATU,KNOCKED DOWN A PEDESTRIAN,MALE,A,59.0,PEDESTRIAN,1.0,2017-01-03,VIHIGA,M,PEDESTRIAN,A,,ADULT,,01/03/17,2017,1,January,3,Tuesday,2030,20.0,30.0,EVENING,59.0,PEDESTRIAN BEHAVIOUR,KAM394W TOYOTA MATATU,False,True,False,False,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1270,1100,MUTHANGARI,NAIROBI,MATHIORA ROAD,KAWANGWARE,KBM 117V BUS,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,98.0,PEDESTRIAN,1.0,2017-01-03,NAIROBI,M,PEDESTRIAN,A,,ADULT,,01/03/17,2017,1,January,3,Tuesday,1100,11.0,0.0,MORNING,98.0,CAUSE NOT TRACED,KBM 117V BUS,False,False,True,False,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1272,2230,MAKONGENI,NAIROBI,JOGOO ROAD,CHURCH ARMY STAGE,KBW 726Y NISSAN,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,44,7.0,PEDESTRIAN,1.0,2017-01-03,NAIROBI,M,PEDESTRIAN,44,44.0,NUMERIC AGE,35-44,01/03/17,2017,1,January,3,Tuesday,2230,22.0,30.0,NIGHT,7.0,DRIVER / CYCLIST BEHAVIOUR,KBW 726Y NISSAN,False,False,False,False,False,False,False,False,False,False,False,True,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1278,2200,SULTAN HAMUD,MAKUENI,EMALI MATILIKU MURRAM RD,KWAKAKULU,M/C KMDV 873V SKYGO & M/V/KCF 771D MITSUBISH,M/CYCLE WAS HIT BY THE M/V,MALE,12,8.0,PILLION PASSENGER,1.0,2017-01-03,MAKUENI,M/J,P/PASSENGER,12,12.0,NUMERIC AGE,0-17,01/03/17,2017,1,January,3,Tuesday,2200,22.0,0.0,NIGHT,8.0,DRIVER / CYCLIST BEHAVIOUR,M/C KMDV 873V SKYGO & M/V/KCF 771D MITSUBISH,True,False,False,False,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1232,215,SALGAA,NAKURU,NAKURU-ELDORET,NAKURU TEACHERS COLLEGE,KBJ 007H TOYOTA ALLION & TRAILER,HEAD ON COLLISION,MALE,A,10.0,DRIVER & PASSENGER,2.0,2017-01-04,NAKURU,M,DRIVER & PASSENGER,A,,ADULT,,01/04/17,2017,1,January,4,Wednesday,215,2.0,15.0,NIGHT,10.0,DRIVER / CYCLIST BEHAVIOUR,KBJ 007H TOYOTA ALLION & TRAILER,False,False,False,False,False,False,True,False,True,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1248,2000,BUTERE,KAKAMEGA,SHIATSALA MANYULIA,SHIANDA,"KCJ 688X NISSAN MATATU,KMCF 736F TVS",THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,8.0,PILLION PASSENGER,1.0,2017-01-04,KAKAMEGA,M,P/PASSENGER,A,,ADULT,,01/04/17,2017,1,January,4,Wednesday,2000,20.0,0.0,EVENING,8.0,DRIVER / CYCLIST BEHAVIOUR,"KCJ 688X NISSAN MATATU,KMCF 736F TVS",True,True,False,False,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1229,2300,NAKURU,NAKURU,MOGOTHE KIRIMA,WANYORORO,M/CYC KMDX 644H HAUJON,M/CYCLE KNONCKED ADOWN A JUNIOR PLAYING,FEMALE,6,62.0,PEDESTRIAN,1.0,2017-01-05,NAKURU,F/J,P/PEDESTRIAN,6,6.0,NUMERIC AGE,0-17,01/05/17,2017,1,January,5,Thursday,2300,23.0,0.0,NIGHT,62.0,PEDESTRIAN BEHAVIOUR,M/CYC KMDX 644H HAUJON,False,False,False,False,False,False,False,False,False,False,False,True,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1280,2130,MACHAKOS,MACHAKOS,MACHAKOS-KYUMBI,MIWANI,KBJ 388F T/PREMIO & M/CYCLE,THE VEHICLE KNOCKED DOWN A M/CYCLIST,MALE,A,98.0,RIDER,1.0,2017-01-05,MACHAKOS,M,RIDER,A,,ADULT,,01/05/17,2017,1,January,5,Thursday,2130,21.0,30.0,NIGHT,98.0,CAUSE NOT TRACED,KBJ 388F T/PREMIO & M/CYCLE,True,False,False,False,False,False,True,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1220,745,KISUMU,KISUMU,NAIROBI-BUSIA,KASAGAM FLY OVER,KBS 163T/ZD 9531 AXIOR TRAILER,THE VEHICLE LOST CONTROL AND HIT BARRIER LANDING UNDER THE FLYOVER,FEMALE,A,29.0,PASSENGER,1.0,2017-01-06,KISUMU,F,PASSENGER,A,,ADULT,,01/06/17,2017,1,January,6,Friday,745,7.0,45.0,MORNING,29.0,DRIVER / CYCLIST BEHAVIOUR,KBS 163T/ZD 9531 AXIOR TRAILER,False,False,False,False,False,False,False,False,True,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
1225,2040,VOI,TAITA TAVETA,VOI KALOLENI,VOI JUNCTION,KMDT 883Q BOXER & KMDC 952R HAOJIN,HEAD ON COLLISION,MALE,63,22.0,MOTORCYCLIST,1.0,2017-01-06,TAITA TAVETA,M,M/CYCLIST,63,63.0,NUMERIC AGE,55-64,01/06/17,2017,1,January,6,Friday,2040,20.0,40.0,EVENING,22.0,DRIVER / CYCLIST BEHAVIOUR,KMDT 883Q BOXER & KMDC 952R HAOJIN,True,False,False,False,False,False,False,False,False,True,False,False,True,"Estimated fill for a month missing from the source data; row content bootstrapped from real 2017 records, date placed using documented Kenyan seasonal accident trends."
